candidate_record_id,phase,phase_t1,candidate_observed_state,candidate_observed_state_is_de,candidate_record_count,candidate_de_count,candidate_non_de_count,candidate_unique_non_de_states,days_since_latest_candidate_evidence,candidate_latest_state,candidate_missing_state_count,candidate_mean_identity_consistency,candidate_low_identity_consistency_count,candidate_recency_weighted_de,candidate_recency_weighted_non_de,candidate_recency_weighted_state_margin,candidate_records_30d,candidate_de_records_30d,candidate_non_de_records_30d,candidate_records_90d,candidate_de_records_90d,candidate_non_de_records_90d,candidate_records_180d,candidate_de_records_180d,candidate_non_de_records_180d,candidate_records_365d,candidate_de_records_365d,candidate_non_de_records_365d,address_record_count,address_de_count,address_non_de_count,address_unique_non_de_states,days_since_latest_address_evidence,address_latest_state,address_missing_state_count,address_mean_identity_consistency,address_low_identity_consistency_count,address_recency_weighted_de,address_recency_weighted_non_de,address_recency_weighted_state_margin,address_records_30d,address_de_records_30d,address_non_de_records_30d,address_records_90d,address_de_records_90d,address_non_de_records_90d,address_records_180d,address_de_records_180d,address_non_de_records_180d,address_records_365d,address_de_records_365d,address_non_de_records_365d,license_record_count,license_de_count,license_non_de_count,license_unique_non_de_states,days_since_latest_license_evidence,license_latest_state,license_missing_state_count,license_mean_identity_consistency,license_low_identity_consistency_count,license_recency_weighted_de,license_recency_weighted_non_de,license_recency_weighted_state_margin,license_records_30d,license_de_records_30d,license_non_de_records_30d,license_records_90d,license_de_records_90d,license_non_de_records_90d,license_records_180d,license_de_records_180d,license_non_de_records_180d,license_records_365d,license_de_records_365d,license_non_de_records_365d,title_record_count,title_de_count,title_non_de_count,title_unique_non_de_states,days_since_latest_title_evidence,title_latest_state,title_missing_state_count,title_mean_identity_consistency,title_low_identity_consistency_count,title_recency_weighted_de,title_recency_weighted_non_de,title_recency_weighted_state_margin,title_records_30d,title_de_records_30d,title_non_de_records_30d,title_records_90d,title_de_records_90d,title_non_de_records_90d,title_records_180d,title_de_records_180d,title_non_de_records_180d,title_records_365d,title_de_records_365d,title_non_de_records_365d,work_record_count,work_de_count,work_non_de_count,work_unique_non_de_states,days_since_latest_work_evidence,work_latest_state,work_missing_state_count,work_mean_identity_consistency,work_low_identity_consistency_count,work_recency_weighted_de,work_recency_weighted_non_de,work_recency_weighted_state_margin,work_records_30d,work_de_records_30d,work_non_de_records_30d,work_records_90d,work_de_records_90d,work_non_de_records_90d,work_records_180d,work_de_records_180d,work_non_de_records_180d,work_records_365d,work_de_records_365d,work_non_de_records_365d,external_record_count,external_de_count,external_non_de_count,external_unique_non_de_states,days_since_latest_external_evidence,external_latest_state,external_missing_state_count,external_mean_identity_consistency,external_low_identity_consistency_count,external_recency_weighted_de,external_recency_weighted_non_de,external_recency_weighted_state_margin,external_records_30d,external_de_records_30d,external_non_de_records_30d,external_records_90d,external_de_records_90d,external_non_de_records_90d,external_records_180d,external_de_records_180d,external_non_de_records_180d,external_records_365d,external_de_records_365d,external_non_de_records_365d,dominant_evidence_state,de_signal_count,non_de_signal_count,unique_non_de_states,total_state_signal_count,event_state_agreement_score,independent_evidence_source_types,sources_supporting_de,sources_supporting_non_de,max_sources_same_non_de_state,multiple_sources_same_non_de_state,cross_source_agreement_score,conflicting_evidence_score,de_non_de_conflict,evidence_completeness_score,missing_evidence_categories,total_missing_state_records,mean_identity_consistency,low_identity_consistency_count,days_since_most_recent_evidence,evidence_recency_score,credential_active_count,credential_expired_count,credential_superseded_count,credential_unknown_count,active_non_de_credential,active_credential_latest_state,active_credential_latest_non_de,non_de_title_event_indicator,distinct_vehicle_count,address_state_transitions,repeated_non_de_address_evidence,external_standard_quality_count,external_standard_non_de_count,external_limited_quality_count,external_limited_non_de_count,evidence_strength_score,independent_non_de_sources_same_state,work_non_de_support_only,latest_source_states_de,latest_source_states_non_de,latest_source_states_matching_dominant,candidate_matches_dominant_state,non_de_state_source_concentration,new_t1_record_count,t1_new_records,t1_corrections,t1_status_updates,t1_reinforces_t0,t1_contradicts_t0,t1_resolves_uncertainty,change_in_evidence_strength,change_in_state_agreement
CAN-FWCXT2NXTG,T1,1,MD,0,1,0,1,1,45,MD,0,1.0,0,0.0,0.8840093219278197,0.8840093219278197,0,0,0,1,0,1,1,0,1,1,0,1,5,2,3,1,53,MD,0,0.8471688311688311,1,0.3289337032468703,1.5040975064149804,1.1751638031681102,0,0,0,1,0,1,2,0,2,2,0,2,5,3,2,1,36,DE,0,0.8468717948717949,1,1.8099378877240015,0.16783402891191296,-1.6421038588120886,0,0,0,2,2,0,2,2,0,2,2,0,4,2,2,1,368,DE,0,0.717012987012987,1,0.4301679131829923,0.2017140698608243,-0.228453843322168,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,212,MD,0,0.7452380952380953,1,0.11898389593713518,0.5594383651946845,0.4404544692575493,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1,214,DE,0,0.7862554112554112,1,0.5651223732387217,0.32167302052901237,-0.24344935270970935,0,0,0,0,0,0,0,0,0,1,1,0,MD,10,11,1,21,0.5238095238095238,6,5,6,6,1,1.0,0.8333333333333334,1,1.0,0,0,0.8082739482739483,5,36,0.9060777707110016,1,1,1,1,0,DE,0,1,1,2,1,3,2,1,0,0.9615263318493104,6,0,3,3,3,1,1.0,2,1,0,1,1,1,0,-0.0005220197878373911,0.0
CAN-EVAEERE8F7,T1,1,PA,0,1,0,1,1,142,PA,0,1.0,0,0.0,0.6777064184929783,0.6777064184929783,0,0,0,0,0,0,1,0,1,1,0,1,6,2,3,1,19,PA,1,0.7817142857142857,1,0.21899844981909133,1.6283518565961752,1.4093534067770839,1,0,1,2,0,1,3,0,2,3,0,2,4,1,2,1,77,PA,1,0.787979797979798,1,0.0071174520236566875,0.2877066510973518,0.28058919907369506,0,0,0,1,0,0,1,0,0,1,0,0,4,2,2,1,10,DE,0,0.7502857142857142,1,1.2928812960367186,0.08108114700343659,-1.2118001490332821,1,1,0,1,1,0,1,1,0,1,1,0,2,1,1,1,74,DE,0,1.0,0,0.8164907250570349,0.06370930462949982,-0.752781420427535,0,0,0,1,1,0,1,1,0,1,1,0,4,2,2,1,58,DE,0,0.7673262032085562,1,1.1230091211893698,0.09173830086841382,-1.031270820320956,0,0,0,1,1,0,1,1,0,1,1,0,PA,8,11,1,19,0.5789473684210527,6,5,6,6,1,1.0,0.8333333333333334,1,1.0,0,2,0.8053644083896184,4,10,0.97297464056654,0,2,1,1,0,UNKNOWN,0,1,1,3,1,3,2,1,0,0.9755746745189734,6,0,3,3,3,1,1.0,2,0,1,1,1,0,0,-0.005675325481026561,0.0
CAN-51IA09BO8Q,T1,1,DE,1,1,1,0,0,108,DE,0,1.0,0,0.7438689434377121,0.0,-0.7438689434377121,0,0,0,0,0,0,1,1,0,1,1,0,5,3,2,1,51,DE,0,0.8425025641025641,1,1.0350986664759143,0.39689639836790075,-0.6382022681080135,0,0,0,1,1,0,1,1,0,2,1,1,5,2,3,1,18,FL,0,0.7781978021978022,1,0.06590111427690913,1.1634546468574956,1.0975535325805865,1,0,1,1,0,1,1,0,1,1,0,1,4,2,2,1,369,FL,0,0.8031282051282052,1,0.07010047274757637,0.5624746963505214,0.492374223602945,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,260,DE,1,0.8285714285714285,0,0.13203905429997187,0.0,-0.13203905429997187,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2,1,297,FL,0,0.8031282051282052,1,0.06266714121404818,0.5334379678293549,0.4707708266153068,0,0,0,0,0,0,0,0,0,1,0,1,DE,11,9,1,20,0.55,6,6,4,4,1,1.0,0.6666666666666666,1,1.0,0,1,0.8183652537938253,4,18,0.9518811746804333,1,2,0,1,1,FL,1,1,1,3,1,3,2,1,0,0.9711450466828909,4,0,3,3,3,1,1.0,2,1,0,1,1,1,0,0.039343608229201354,0.0
CAN-MVQWIL33RX,T1,1,DE,1,1,1,0,0,16,DE,0,1.0,0,0.9571112779029973,0.0,-0.9571112779029973,1,1,0,1,1,0,1,1,0,1,1,0,5,2,3,1,21,PA,0,0.8666666666666666,1,1.0330201882144527,1.046630218586267,0.013610030371814297,1,0,1,2,1,1,2,1,1,2,1,1,4,2,2,1,65,PA,0,0.71,2,0.4440416398246046,0.8523704123572926,0.408328772532688,0,0,0,1,0,1,1,0,1,2,1,1,4,2,2,1,75,DE,0,0.7636363636363637,2,1.0841877898269623,0.07877765267437253,-1.0054101371525896,0,0,0,1,1,0,1,1,0,1,1,0,2,1,1,1,246,PA,0,1.0,0,0.34071384140539074,0.5096797953299731,0.16896595392458236,0,0,0,0,0,0,0,0,0,1,0,1,5,3,2,1,28,DE,0,0.724,3,1.3061083925873789,0.7783251136233588,-0.5277832789640201,1,1,0,1,1,0,2,1,1,3,2,1,DE,11,10,1,21,0.5238095238095238,6,6,5,5,1,1.0,0.8333333333333334,1,1.0,0,0,0.8022799422799423,8,16,0.9571112779029973,3,0,1,0,1,DE,0,1,1,2,1,3,1,1,1,0.9722433683596294,5,0,3,3,3,1,1.0,2,0,1,1,1,1,0,-0.005582795066989554,0.0
CAN-V47BDLPFRO,T1,1,NJ,0,1,0,1,1,180,NJ,0,1.0,0,0.0,0.6106992389592893,0.6106992389592893,0,0,0,0,0,0,1,0,1,1,0,1,5,3,2,1,7,DE,0,0.8997333333333334,0,1.409462582942329,0.387527175267476,-1.021935407674853,1,1,0,1,1,0,1,1,0,2,1,1,5,3,2,1,22,DE,0,0.7549090909090909,1,1.0024122517413,1.1451090949984255,0.1426968432571254,1,1,0,1,1,0,2,1,1,3,1,2,4,2,2,1,176,NJ,0,0.9279999999999999,0,0.2470266017525878,0.713519050056759,0.46649244830417114,0,0,0,0,0,0,1,0,1,1,0,1,2,0,1,1,126,NJ,1,0.9733333333333334,0,0.0,0.7080748436877823,0.7080748436877823,0,0,0,0,0,0,1,0,1,1,0,1,4,2,2,1,28,DE,0,0.9279999999999999,0,1.2622345947291325,0.0994969982098326,-1.1627375965192999,1,1,0,1,1,0,1,1,0,1,1,0,DE,10,10,1,20,0.5,6,4,6,6,1,1.0,0.6666666666666666,1,1.0,0,1,0.8878037518037518,1,7,0.9810046472287257,1,1,0,2,1,NJ,1,1,1,3,1,3,2,1,0,0.9772609759180324,6,0,3,3,3,0,1.0,2,0,1,1,0,1,0,0.006115929235141482,0.0
CAN-1WYB64EZCU,T1,1,NJ,0,1,0,1,1,131,NJ,0,1.0,0,0.0,0.6984413219659964,0.6984413219659964,0,0,0,0,0,0,1,0,1,1,0,1,4,2,2,1,586,DE,0,0.8302564102564103,1,0.36162488743977095,0.0679337977459996,-0.29369108969377133,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,4,NJ,0,0.6984908424908425,2,0.18715023422712548,1.2512144507827927,1.0640642165556673,1,0,1,1,0,1,1,0,1,1,0,1,5,2,2,1,15,NJ,1,0.8642051282051282,1,0.4278528412233642,1.0093879480743653,0.5815351068510011,1,0,1,1,0,1,1,0,1,1,0,1,2,1,1,1,151,DE,0,1.0,0,0.6612001870523703,0.6208210959780326,-0.04037909107433768,0,0,0,0,0,0,2,1,1,2,1,1,4,2,2,1,599,DE,0,0.8233333333333334,1,0.197249140777438,0.20493473474848123,0.007685593971043236,0,0,0,0,0,0,0,0,0,0,0,0,NJ,9,11,1,20,0.55,6,5,6,6,1,1.0,0.8333333333333334,1,1.0,0,1,0.8298970870399441,5,4,0.9891009259234047,3,0,1,0,1,DE,0,1,1,1,1,3,1,1,1,0.9789611944439149,6,0,3,3,3,1,1.0,2,0,1,1,0,1,0,0.05696453415330838,0.0
CAN-6ZDVO4NZ08,T1,1,PA,0,1,0,1,1,149,PA,0,1.0,0,0.0,0.6648331459983474,0.6648331459983474,0,0,0,0,0,0,1,0,1,1,0,1,5,3,2,1,48,DE,0,0.761948717948718,2,1.1670833539611443,0.08513335744656299,-1.0819499965145813,0,0,0,1,1,0,1,1,0,1,1,0,5,3,2,1,9,DE,0,0.7820952380952381,2,1.4660886464403864,0.05924525540089331,-1.406843391039493,1,1,0,1,1,0,1,1,0,2,2,0,4,2,2,1,486,DE,0,0.7171428571428571,2,0.2742138280594923,0.23652793211082687,-0.03768589594866542,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,231,DE,1,0.9628571428571429,0,0.17223350948817676,0.0,-0.17223350948817676,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2,1,333,PA,0,0.8246978021978022,1,0.31665020743274186,0.4077434191975006,0.09109321176475876,0,0,0,0,0,0,0,0,0,1,0,1,DE,11,9,1,20,0.55,6,5,5,5,1,0.8333333333333334,1.0,1,1.0,0,1,0.8006331763474621,7,9,0.9756439794722424,1,0,3,0,1,PA,1,1,1,1,1,3,2,1,0,0.9328019023558375,5,0,4,2,4,0,1.0,2,0,1,1,1,0,0,0.061392327612596054,0.0
CAN-ZGCJ261VYL,T1,1,DE,1,1,1,0,0,155,DE,0,1.0,0,0.6539937172342278,0.0,-0.6539937172342278,0,0,0,0,0,0,1,1,0,1,1,0,4,2,2,1,345,DE,0,0.9341269841269841,0,0.39520967076019753,0.35156000990594655,-0.04364966085425098,0,0,0,0,0,0,0,0,0,1,1,0,4,2,2,1,174,MD,0,0.8360633484162896,1,0.2594880809855853,0.7475438745039693,0.488055793518384,0,0,0,0,0,0,1,0,1,1,0,1,4,2,2,1,536,MD,0,0.9564835164835166,0,0.07224913882323378,0.4102236042645636,0.3379744654413298,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,458,DE,0,0.8200000000000001,1,0.2851344314721615,0.2851344314721615,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1,9,MD,1,0.9771428571428572,0,0.08219752087993566,2.2440010389959615,2.161803518116026,1,0,1,2,0,2,2,0,2,3,0,3,MD,9,11,1,20,0.55,6,6,5,5,1,1.0,0.8333333333333334,1,1.0,0,1,0.9242644066173478,2,9,0.9756439794722424,2,0,0,2,1,MD,1,1,1,2,1,3,2,1,0,0.9761352356891709,5,0,3,3,3,0,1.0,2,1,1,0,0,1,0,0.06373183364446933,0.0
CAN-OW4TQW05IG,T1,1,DE,1,1,1,0,0,182,DE,0,1.0,0,0.6073620929748681,0.0,-0.6073620929748681,0,0,0,0,0,0,0,0,0,1,1,0,4,2,2,1,193,PA,0,0.88,1,0.47428120964725023,0.7102870544917209,0.23600584484447068,0,0,0,0,0,0,0,0,0,2,1,1,6,3,3,1,30,PA,0,0.6979487179487179,3,1.3065982567149899,1.15264465706388,-0.15395359965110988,2,1,1,2,1,1,2,1,1,3,2,1,4,2,2,1,98,DE,0,0.8628571428571429,1,0.8253407219285014,0.24231469749110754,-0.5830260244373938,0,0,0,0,0,0,1,1,0,1,1,0,2,1,1,1,328,PA,0,1.0,0,0.27067151500512304,0.4071269861232158,0.13645547111809275,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1,292,DE,0,0.8628571428571429,1,0.7718758246529784,0.1120397983621763,-0.6598360262908022,0,0,0,0,0,0,0,0,0,1,1,0,DE,11,10,1,21,0.5238095238095238,6,6,5,5,1,1.0,0.8333333333333334,1,1.0,0,0,0.8385975928833072,6,30,0.9210952933439548,1,2,1,0,0,DE,0,1,1,3,1,3,1,1,1,0.9646800116022305,5,0,3,3,3,1,1.0,2,1,0,1,1,1,0,0.028419093784059712,0.0
CAN-J6BMQE1MC4,T1,1,NY,0,1,0,1,1,121,NY,0,1.0,0,0.0,0.7178412394790789,0.7178412394790789,0,0,0,0,0,0,1,0,1,1,0,1,5,2,3,1,48,NY,0,0.8010666666666667,1,0.10379428877878583,1.9778020189806056,1.8740077302018197,0,0,0,1,0,1,2,0,2,3,0,3,5,2,3,1,50,NY,0,0.8575238095238096,1,0.20649284289554615,1.1798459678626345,0.9733531249670884,0,0,0,1,0,1,1,0,1,1,0,1,4,2,2,1,168,DE,0,0.8200000000000001,1,0.7012316244010683,0.2872323511898301,-0.41399927321123825,0,0,0,0,0,0,1,1,0,1,1,0,2,1,1,1,166,DE,0,1.0,0,0.6345783473637261,0.29466451466298754,-0.33991383270073855,0,0,0,0,0,0,1,1,0,1,1,0,4,2,2,1,65,NY,0,0.7871428571428571,1,0.10299991595441686,1.04099488715327,0.9379949711988531,0,0,0,1,0,1,1,0,1,1,0,1,NY,9,12,1,21,0.5714285714285714,6,5,6,6,1,1.0,0.8333333333333334,1,1.0,0,0,0.8438820861678005,4,48,0.876773269820862,0,1,2,1,0,UNKNOWN,0,1,1,1,1,3,1,1,1,0.955372386662381,6,0,2,4,4,1,1.0,2,1,0,1,1,0,0,0.003497469687740895,0.0
CAN-LJ2F6Z4ZBP,T1,1,DE,1,1,1,0,0,188,DE,0,1.0,0,0.5974596713214747,0.0,-0.5974596713214747,0,0,0,0,0,0,0,0,0,1,1,0,6,4,2,1,42,DE,0,0.7826410256410257,2,2.3105075612666663,0.2883363295573153,-2.022171231709351,0,0,0,2,2,0,2,2,0,3,3,0,4,2,2,1,101,MD,0,0.7115,1,0.3026049211678534,0.7610919941752897,0.4584870730074363,0,0,0,0,0,0,1,0,1,1,0,1,4,2,2,1,213,MD,0,0.8984615384615384,1,0.5830329140211503,0.5629890365518916,-0.02004387746925873,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,98,DE,0,0.856,0,0.7645306593032835,0.6486404562468779,-0.11589020305640552,0,0,0,0,0,0,2,1,1,2,1,1,4,2,2,1,186,DE,0,0.8264615384615385,1,0.7306287002453962,0.17388217164490735,-0.5567465286004888,0,0,0,0,0,0,0,0,0,1,1,0,DE,12,9,1,21,0.5714285714285714,6,6,5,5,1,1.0,0.8333333333333334,1,1.0,0,0,0.8168351648351647,5,42,0.8913050935220118,3,1,0,0,1,MD,1,1,1,2,1,3,2,1,0,0.9584240696396225,5,0,4,2,4,1,1.0,2,0,1,1,1,0,0,0.022163151821451677,0.0
CAN-HY110Q9AX5,T1,1,DE,1,1,1,0,0,69,DE,0,1.0,0,0.827752488770174,0.0,-0.827752488770174,0,0,0,1,1,0,1,1,0,1,1,0,5,2,3,1,37,VA,0,0.8992941176470588,1,0.7102413845910778,1.237275432365032,0.5270340477739541,0,0,0,1,0,1,2,1,1,2,1,1,4,2,2,1,60,DE,0,0.8832085561497326,1,0.9510375763700618,0.19903827563999246,-0.7519993007300694,0,0,0,1,1,0,1,1,0,1,1,0,4,2,2,1,82,VA,0,0.8741176470588236,1,0.21319511642665534,0.8513809823335549,0.6381858659068995,0,0,0,1,0,1,1,0,1,1,0,1,2,1,1,1,243,VA,0,0.9781818181818182,0,0.33332738394702954,0.5138862072768435,0.180558823329814,0,0,0,0,0,0,0,0,0,1,0,1,5,3,2,1,50,DE,0,0.8467226890756303,1,1.1161381624435434,0.80033242156055,-0.3158057408829934,0,0,0,2,1,1,2,1,1,2,1,1,DE,11,10,1,21,0.5238095238095238,6,6,5,5,1,1.0,0.8333333333333334,1,1.0,0,0,0.8912263087053004,4,37,0.903598763310926,2,1,1,0,1,DE,0,1,1,4,1,3,2,1,0,0.9610057402952944,5,0,3,3,3,1,1.0,2,1,0,1,1,1,0,0.006639484382870653,0.0
CAN-0YCLDWRI85,T1,1,DE,1,1,1,0,0,117,DE,0,1.0,0,0.7257512561813818,0.0,-0.7257512561813818,0,0,0,0,0,0,1,1,0,1,1,0,5,2,3,1,22,MD,0,0.8078989898989899,1,0.47191764113817825,1.6523897482543375,1.1804721071161592,1,0,1,1,0,1,1,0,1,3,1,2,5,3,1,1,34,DE,1,0.7875878787878788,1,1.359923429544265,0.35403618116739216,-1.0058872483768728,0,0,0,1,1,0,1,1,0,2,2,0,4,2,2,1,189,MD,0,0.7213333333333334,1,0.42425367288992666,0.6586675605903436,0.23441388770041693,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,129,MD,0,1.0,0,0.28906725825778784,0.7022789020190031,0.4132116437612153,0,0,0,0,0,0,1,0,1,1,0,1,4,1,2,1,210,MD,1,0.8132941176470588,1,0.2379686258032939,0.5712532353172454,0.33328460951395145,0,0,0,0,0,0,0,0,0,1,0,1,DE,10,9,1,19,0.5263157894736842,6,6,5,5,1,1.0,0.8333333333333334,1,1.0,0,2,0.8150449593979006,4,22,0.9415065512454748,1,2,0,1,0,DE,0,1,1,3,1,3,1,1,1,0.9689663757615496,5,0,2,4,2,1,1.0,2,0,0,2,1,1,0,0.041075331438599205,0.0
CAN-47TACS09MD,T1,1,NJ,0,1,0,1,1,151,NJ,0,1.0,0,0.0,0.6612001870523703,0.6612001870523703,0,0,0,0,0,0,1,0,1,1,0,1,4,2,2,1,229,DE,0,0.94,0,0.5432131713802921,0.3787219045245301,-0.16449126685576204,0,0,0,0,0,0,0,0,0,1,1,0,4,2,2,1,71,NJ,0,0.8466666666666667,0,0.05968341485951087,1.0284720555580538,0.9687886406985429,0,0,0,1,0,1,1,0,1,1,0,1,5,3,2,1,7,DE,0,0.8933333333333333,0,1.7409514981726095,0.274131432867123,-1.4668200653054866,1,1,0,1,1,0,2,2,0,2,2,0,2,1,1,1,265,NJ,0,0.8133333333333332,0,0.2228247116538646,0.4838272307458382,0.2610025190919736,0,0,0,0,0,0,0,0,0,1,0,1,5,2,3,1,8,NJ,0,0.9328,0,0.7804803078506608,1.0304635719803128,0.249983264129652,1,0,1,1,0,1,1,0,1,2,1,1,NJ,10,11,1,21,0.5238095238095238,6,5,6,6,1,1.0,0.8333333333333334,1,1.0,0,0,0.9001904761904762,0,7,0.9810046472287257,0,2,2,0,0,UNKNOWN,0,1,1,2,1,3,2,1,0,0.9772609759180324,6,0,2,4,4,1,1.0,2,0,2,0,1,1,0,0.028330964642447887,0.0
CAN-TWHPMWRQQC,T1,1,PA,0,1,0,1,1,87,PA,0,1.0,0,0.0,0.7879220113552056,0.7879220113552056,0,0,0,1,0,1,1,0,1,1,0,1,4,2,2,1,51,PA,0,0.776,1,0.16957053265541092,0.9628341850024231,0.7932636523470122,0,0,0,1,0,1,1,0,1,1,0,1,4,2,2,1,191,PA,0,0.7682222222222223,1,0.12480265199757011,0.9168882609574365,0.7920856089598663,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1,188,PA,0,0.8323030303030303,1,0.33142649959491743,0.7009276446413588,0.3695011450464414,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,260,DE,0,0.84,0,0.49050060471498097,0.34921943718618953,-0.14128116752879144,0,0,0,0,0,0,0,0,0,1,1,0,6,3,2,1,43,DE,1,0.7628787878787878,1,1.9307389076576755,0.8604989198701132,-1.0702399877875624,0,0,0,2,2,0,3,2,1,3,2,1,DE,10,10,1,20,0.5,6,5,6,6,1,1.0,0.8333333333333334,1,1.0,0,1,0.7982558922558922,4,43,0.8888665038181365,1,1,2,0,0,DE,0,1,1,3,1,3,2,1,0,0.9579119658018086,6,0,2,4,2,0,1.0,2,0,1,1,0,1,0,-0.0010256126235482776,0.0
CAN-G2162KE9GS,T1,1,DE,1,1,1,0,0,79,DE,0,1.0,0,0.805382180239219,0.0,-0.805382180239219,0,0,0,1,1,0,1,1,0,1,1,0,5,3,1,1,20,DE,1,0.9020307692307693,1,1.6815973865397429,0.005779577721479915,-1.675817808818263,1,1,0,1,1,0,1,1,0,2,2,0,4,2,2,1,200,MD,0,0.7921978021978022,1,0.37500935848646666,0.5855525859876116,0.21054322750114496,0,0,0,0,0,0,0,0,0,1,0,1,5,2,3,1,5,MD,0,0.8295384615384614,1,0.06493327176280934,1.8304514043928348,1.7655181326300255,1,0,1,1,0,1,1,0,1,2,0,2,2,1,0,0,155,DE,1,0.9657142857142857,0,0.06601929579343786,0.0,-0.06601929579343786,0,0,0,0,0,0,1,0,0,1,0,0,4,2,2,1,128,MD,0,0.774,1,0.057948519672192764,0.9494550348122164,0.8915065151400237,0,0,0,0,0,0,1,0,1,1,0,1,DE,11,8,1,19,0.5789473684210527,6,6,4,4,1,1.0,0.6666666666666666,1,1.0,0,2,0.8501936159079018,4,5,0.9863947691297537,1,0,2,1,0,DE,0,1,1,1,0,3,1,1,1,0.9783929015172482,4,0,3,3,3,1,1.0,2,0,1,1,1,1,0,0.033314878875511655,0.0
CAN-MDL7F3RLUA,T1,1,DE,1,1,1,0,0,81,DE,0,1.0,0,0.800981195700103,0.0,-0.800981195700103,0,0,0,1,1,0,1,1,0,1,1,0,4,2,2,1,386,FL,0,0.7016363636363636,1,0.3365205488325426,0.3591914033775644,0.022670854545021768,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,6,FL,0,0.7263636363636363,2,0.24557140256373838,1.93576731136978,1.6901959088060416,1,0,1,2,0,2,2,0,2,2,0,2,5,3,1,1,4,DE,1,0.8363636363636363,1,1.2602810198248084,0.013329065941154305,-1.2469519538836542,1,1,0,1,1,0,1,1,0,1,1,0,2,1,1,1,215,FL,0,0.856,0,0.34164858386902275,0.5548590863785381,0.21321050250951534,0,0,0,0,0,0,0,0,0,1,0,1,4,1,2,1,177,FL,1,0.7736363636363637,1,0.0817483552199271,0.15726108782442866,0.07551273260450156,0,0,0,0,0,0,1,0,0,1,0,0,DE,10,9,1,19,0.5263157894736842,6,6,5,5,1,1.0,0.8333333333333334,1,1.0,0,2,0.7822251082251083,5,4,0.9891009259234047,2,0,1,1,1,FL,1,1,1,2,1,3,1,1,1,0.9789611944439149,5,0,2,4,2,1,1.0,2,0,1,1,1,1,0,0.018474621376428968,0.0
CAN-GZE4Z1IMPP,T1,1,DE,1,1,1,0,0,117,DE,0,1.0,0,0.7257512561813818,0.0,-0.7257512561813818,0,0,0,0,0,0,1,1,0,1,1,0,4,2,2,1,62,DE,0,0.8030909090909091,1,0.8461921580435013,0.2395704698383459,-0.6066216882051554,0,0,0,1,1,0,1,1,0,1,1,0,5,2,3,1,5,NC,0,0.7980952380952381,1,0.3995562371128814,1.5992713264487606,1.1997150893358792,1,0,1,1,0,1,1,0,1,2,0,2,4,2,2,1,224,NC,0,0.7964242424242425,1,0.42012961401687887,0.5537575531143843,0.13362793909750548,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,238,DE,0,1.0,0,0.5209741812907417,0.19376757786275636,-0.32720660342798535,0,0,0,0,0,0,0,0,0,1,1,0,5,2,2,1,16,DE,1,0.8412952380952381,1,1.4330501973734773,0.09389819763962234,-1.339151999733855,1,1,0,1,1,0,2,1,0,3,2,0,DE,10,10,1,20,0.5,6,6,5,5,1,1.0,0.8333333333333334,1,1.0,0,1,0.8378577612863326,4,5,0.9863947691297537,1,1,2,0,1,NC,1,1,1,2,1,3,2,1,0,0.9783929015172482,5,0,4,2,4,1,1.0,2,1,1,0,1,1,0,0.025027278386260066,0.0
CAN-430EWRCZYF,T1,1,DE,1,1,1,0,0,74,DE,0,1.0,0,0.8164907250570349,0.0,-0.8164907250570349,0,0,0,1,1,0,1,1,0,1,1,0,4,2,2,1,77,DE,0,0.7505252525252526,1,0.9583550229454088,0.10016589564928918,-0.8581891272961195,0,0,0,1,1,0,1,1,0,1,1,0,5,3,2,1,41,DE,0,0.882077922077922,1,0.9662426859679082,0.5538384397046092,-0.41240424626329897,0,0,0,1,1,0,1,1,0,2,1,1,5,3,2,1,35,DE,0,0.7074285714285715,2,0.9820349826807291,0.8904863494834976,-0.0915486331972315,0,0,0,1,1,0,2,1,1,2,1,1,2,1,1,1,210,DE,0,0.856,0,0.5625121946541366,0.0877839398648969,-0.4747282547892397,0,0,0,0,0,0,0,0,0,1,1,0,4,2,2,1,180,MD,0,0.8071428571428572,1,0.18134705369592016,0.6977646239998647,0.5164175703039445,0,0,0,0,0,0,1,0,1,1,0,1,DE,12,9,1,21,0.5714285714285714,6,6,5,5,1,1.0,0.8333333333333334,1,1.0,0,0,0.8042954717240433,5,35,0.908563579224513,1,1,1,1,0,DE,0,1,1,1,1,3,1,1,1,0.9620483516371477,5,0,5,1,5,1,1.0,2,0,1,1,1,0,0,0.014572738848166455,0.0
